F1,R,P
0.808855,0.8340225,0.7851618
0.8061231,0.8415752,0.7735373
0.8000425,0.8229953,0.7783352
0.80838084,0.8384241,0.78041625
0.81692904,0.8385433,0.79640096
0.81028944,0.83695966,0.7852664
0.8210377,0.84183204,0.8012459
0.8137139,0.8537308,0.7772805
0.8137809,0.82879865,0.79929775
0.80175143,0.8310309,0.7744649
0.8152029,0.8221843,0.80833906
0.7992324,0.84061724,0.7617312
0.80142236,0.82396555,0.78007984
0.8093461,0.8459577,0.775772
0.8036212,0.834712,0.7747632
0.79343915,0.8117461,0.7759397
0.81375027,0.8295035,0.7985841
0.79489475,0.8259624,0.7660795
0.81417775,0.82122684,0.80724865
0.8172432,0.8564501,0.78146887
0.80921894,0.8510003,0.77134824
0.77756524,0.79907876,0.75717986
0.81101525,0.84412384,0.78040594
0.7950083,0.82310987,0.7687622
0.8058516,0.82105035,0.7912054
0.81331474,0.8412415,0.7871826
0.8030591,0.83404136,0.7742961
0.81390256,0.8493866,0.7812643
0.82003605,0.8394276,0.8015202
0.8059192,0.8313694,0.78198075
0.82259864,0.85278,0.79448056
0.8135526,0.8485892,0.7812945
0.8125742,0.82940215,0.79641557
0.8049591,0.8306236,0.7808332
0.8043043,0.8333338,0.77722925
0.7940695,0.81959486,0.77008617
0.8218912,0.83249485,0.8115542
0.8112614,0.84490347,0.7801958
0.8012039,0.8149897,0.7878767
0.7882516,0.8072921,0.77008843
0.81827426,0.84843403,0.7901851
0.8020703,0.82926315,0.77660424
0.807236,0.8334199,0.7826473
0.81186986,0.83903396,0.7864095
0.79082894,0.8017909,0.78016275
0.7829552,0.7930974,0.77306926
0.82019347,0.8558626,0.78737855
0.8155212,0.8351371,0.79680556
0.83094025,0.8470906,0.8153941
0.79724836,0.8189256,0.7766892
0.8037412,0.82831967,0.7805794
0.77516204,0.81401205,0.7398515
0.7840903,0.80246705,0.7665365
0.8183793,0.84446406,0.79385775
0.7940533,0.83641636,0.7557746
0.80854523,0.8445898,0.7754511
0.8009227,0.8353202,0.76924604
0.80523473,0.8465134,0.7677946
0.80583376,0.8405265,0.7738913
0.806445,0.8241796,0.7894576
0.8242401,0.8580484,0.7929949
0.7958919,0.81350386,0.7790262
0.8039996,0.8296929,0.7798499
0.8108823,0.8394131,0.784227
0.82954717,0.86450434,0.79730725
0.796069,0.80645674,0.7859455
0.8139179,0.83775735,0.79139775
0.80400264,0.83160615,0.7781729
0.804708,0.820241,0.78975236
0.8082786,0.84611285,0.7736832
0.80015004,0.7998682,0.8004321
0.7988501,0.83440435,0.7662021
0.81197464,0.8279141,0.7966373
0.8036414,0.83037966,0.7785713
0.8021021,0.8222837,0.78288734
0.8120251,0.84995407,0.7773367
0.8027843,0.8328642,0.7748015
0.8020034,0.82841355,0.77722514
0.8238613,0.8341024,0.81386864
0.80155736,0.81827694,0.7855073
0.7994049,0.83137965,0.76979864
0.79623723,0.82961714,0.7654395
0.8270583,0.84422624,0.81057477
0.80529433,0.8340007,0.7784983
0.79276973,0.8173101,0.7696601
0.79853046,0.830059,0.76930934
0.8083024,0.82209146,0.7949684
0.79482275,0.8200668,0.7710864
0.8122007,0.81565785,0.80877274
0.81431645,0.8392334,0.79083633
0.80630094,0.8134894,0.79923844
0.7892686,0.7871605,0.79138803
0.7992994,0.8151832,0.7840229
0.8014326,0.8252727,0.77893114
0.8226843,0.85126555,0.79595995
0.82038134,0.82743454,0.8134474
0.79858345,0.82259095,0.77593744
0.7848566,0.8218808,0.7510243
0.8060317,0.83604544,0.77809834
0.7930588,0.8285788,0.76045895
0.8151529,0.8506316,0.78251517
0.8168441,0.8415941,0.7935082
0.8014684,0.8390635,0.7670977
0.8021866,0.8186023,0.7864164
0.81561595,0.839435,0.79311126
0.820783,0.84458035,0.7982899
0.81950176,0.8225451,0.8164808
0.8164206,0.8225763,0.81035644
0.80538636,0.8324432,0.78003293
0.79742545,0.81774086,0.7780949
0.80185217,0.8326607,0.7732422
0.8001445,0.8170966,0.78388155
0.8242456,0.85338914,0.79702675
0.80747205,0.842296,0.77541333
0.80111045,0.8302728,0.7739273
0.82094926,0.8391766,0.80349696
0.7900969,0.8200111,0.7622885
0.80159205,0.8198208,0.78415626
0.8186738,0.84390557,0.794907
0.7982788,0.8296045,0.7692328
0.80721176,0.83005106,0.78559566
0.76298237,0.79278797,0.7353368
0.811832,0.8498462,0.77707297
0.8169428,0.8400337,0.7950873
0.8079244,0.83728147,0.7805562
0.81741077,0.8325182,0.80284196
0.8170054,0.8390382,0.7961001
0.8108532,0.8423225,0.7816506
0.818739,0.84794533,0.79147756
0.7990353,0.8128209,0.78570944
0.79183537,0.809768,0.7746797
0.8101368,0.8343066,0.787328
0.81580156,0.82140845,0.81027067
0.8304668,0.8613032,0.80176204
0.81703925,0.8382445,0.7968804
0.8047939,0.82659984,0.7841089
0.80832374,0.84739757,0.77269447
0.81157327,0.81782603,0.8054154
0.79426724,0.8110626,0.7781534
0.8116843,0.83655375,0.7882508
0.80171216,0.8274636,0.7775152
0.7993414,0.81955916,0.7800971
0.81626713,0.8583057,0.7781544
0.8134703,0.84001565,0.7885513
0.81174254,0.842434,0.7832088
0.8029565,0.8395157,0.7694486
0.81032836,0.838711,0.78380376
0.81007046,0.8467221,0.7764602
0.8177236,0.83175534,0.80415744
0.79483974,0.8023623,0.787457
0.81264514,0.8488462,0.7794054
0.8142049,0.83666754,0.79291695
0.8102685,0.84721667,0.7764084
0.80811477,0.84109926,0.7776196
0.78059584,0.8036919,0.7587902
0.80528873,0.8304169,0.78163654
0.8068916,0.838927,0.7772129
0.8024036,0.8335482,0.77350265
0.7891676,0.8042823,0.7746104
0.8216258,0.827817,0.81552655
0.796138,0.83436286,0.76126206
0.8184385,0.857563,0.7827281
0.8285448,0.8510296,0.80721754
0.80166364,0.8141464,0.789558
0.8197124,0.8458117,0.79517555
0.82367134,0.85938627,0.79080665
0.79297996,0.8307096,0.7585287
0.79423296,0.83906376,0.75394976
0.8062162,0.80415666,0.8082863
0.8074693,0.8417358,0.7758836
0.82594866,0.8572602,0.79684377
0.8094278,0.8498402,0.77268434
0.79016644,0.8168662,0.7651568
0.83046937,0.8534056,0.80873376
0.8222557,0.8627682,0.7853771
0.81018686,0.8461734,0.77713645
0.8237561,0.8390491,0.8090107
0.80853105,0.8428321,0.7769128
0.81226885,0.84228945,0.78431463
0.80532694,0.8162162,0.7947244
0.82256407,0.8421251,0.80389106
0.812926,0.85171163,0.7775189
0.81008166,0.8265327,0.7942727
0.8162733,0.82913494,0.80380446
0.8076821,0.84556806,0.7730456
0.8162428,0.8476023,0.78712094
0.80426663,0.83181536,0.77848405
0.81336576,0.849948,0.7798026
0.8154905,0.8373432,0.79474944
0.7857983,0.80328965,0.7690525
0.7991794,0.8109255,0.7877688
0.80293185,0.82448494,0.78247696
0.81724256,0.82911265,0.8057076
0.79905117,0.82739204,0.7725874
0.8161553,0.836507,0.7967702
0.8042148,0.83333564,0.7770604
0.7994998,0.83854365,0.7639301
0.79868245,0.8160088,0.7820766
0.78366494,0.8207545,0.74978256
0.8055558,0.8203298,0.79130465
0.8206272,0.8582062,0.78620124
0.8177297,0.8421202,0.7947125
0.8205332,0.8498881,0.7931384
0.8168195,0.8440912,0.7912549
0.815929,0.84682065,0.78721184
0.8092728,0.8470107,0.7747543
0.8105109,0.84107214,0.7820927
0.7796708,0.7804012,0.7789418
0.8170928,0.84377605,0.7920454
0.8394075,0.8632698,0.81682885
0.7964809,0.8031556,0.7899163
0.80976564,0.83688223,0.7843511
0.8175006,0.84878796,0.7884377
0.8163237,0.84358025,0.7907734
0.7943871,0.8144993,0.77524424
0.81866777,0.8466685,0.7924598
0.8008984,0.8338204,0.77047735
0.807115,0.8303489,0.78514594
0.8030188,0.8186626,0.7879617
0.7967591,0.80444217,0.78922147
0.80653924,0.82774633,0.7863916
0.8151712,0.83319545,0.7979102
0.8002747,0.80550134,0.79511553
0.80106556,0.82958615,0.7744409
0.8238074,0.85734856,0.79279184
0.81789064,0.8564761,0.782632
0.8209295,0.85263336,0.79149884
0.8125555,0.8170897,0.80807126
0.8138151,0.82687277,0.8011635
0.8069013,0.8098129,0.8040105
0.8069303,0.8108814,0.8030175
0.8253618,0.85182244,0.8004955
0.7994561,0.8134961,0.7858925
0.8094549,0.84601504,0.77592367
0.80491686,0.8246532,0.786103
0.8152476,0.8415586,0.790532
0.79764205,0.8352233,0.7632971
0.8217313,0.8399922,0.8042476
0.8253337,0.84795004,0.80389255
0.79705566,0.81499964,0.7798849
